ptid,polyid,acres,perim_m,lat,lon,date,outdate,parentid,parentac,name,tundra,maritime,boreal,BERING_TAI,ALEUTIAN_M,ALASKA_RAN,ARCTIC_TUN,COASTAL_RA,PACIFIC_MO,INTERMONTA,COAST_MOUN,BERING_TUN,FID_1,acres_1
16378,11330,2.521,379,66.024791,-141.305439,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,10800,0,0,0,0,0,0,10800,0,0,11330,2.521
16375,11332,1.855,404,66.025146,-141.314537,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,8100,0,0,0,0,0,0,8100,0,0,11332,1.855
16336,11333,136.328,6168,66.13398,-143.019097,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,553500,0,0,0,0,0,0,553500,0,0,11333,136.328
16381,11334,0.871,240,66.025283,-141.298518,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1800,0,0,0,0,0,0,1800,0,0,11334,0.871
16382,11336,2.373,378,66.026686,-141.31603,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,9900,0,0,0,0,0,0,9900,0,0,11336,2.373
16349,11337,324.06,4588,66.092885,-142.287999,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1313100,0,0,0,0,0,0,1313100,0,0,11337,324.06
16392,11338,1.093,263,66.027763,-141.308251,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3600,0,0,0,0,0,0,3600,0,0,11338,1.093
16386,11339,2.89,631,66.151364,-143.004424,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,10800,0,0,0,0,0,0,10800,0,0,11339,2.89
16346,11342,4112.765,19855,66.161592,-143.305976,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,16648200,0,0,0,0,0,0,16648200,0,0,11342,4112.765
16401,11343,21.102,1912,66.156957,-143.00544,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,85500,0,0,0,0,0,0,85500,0,0,11343,21.102
16352,11346,3074.112,24556,66.09755,-142.340084,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,12435300,0,0,0,0,0,0,12435300,0,0,11346,3074.112
16443,11349,2.556,451,66.048143,-141.230989,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,10800,0,0,0,0,0,0,10800,0,0,11349,2.556
16427,11351,664.096,7987,66.151476,-142.713538,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2683800,0,0,0,0,0,0,2683800,0,0,11351,664.096
16429,11352,844.763,7320,66.209276,-143.575455,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3417300,0,0,0,0,0,0,3417300,0,0,11352,844.763
16467,11353,10.221,1224,66.192595,-143.066124,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,39600,0,0,0,0,0,0,39600,0,0,11353,10.221
16407,11354,1395.22,19728,66.157947,-142.991644,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,5644800,0,0,0,0,0,0,5644800,0,0,11354,1395.22
16406,11357,17343.134,51272,66.167479,-143.137108,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,70170300,0,0,0,0,0,0,70170300,0,0,11357,17343.134
16480,11359,0.253,209,66.17331,-142.72338,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,900,0,0,0,0,0,0,900,0,0,11359,0.253
16490,11362,2.878,587,66.232455,-143.590153,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,12600,0,0,0,0,0,0,12600,0,0,11362,2.878
16471,11363,446.065,11235,66.168358,-142.692503,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1809000,0,0,0,0,0,0,1809000,0,0,11363,446.065
16495,11365,19.139,1331,66.175412,-142.730237,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,76500,0,0,0,0,0,0,76500,0,0,11365,19.139
16403,11366,13287.388,46518,66.025006,-141.205606,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,53784000,0,0,0,0,0,0,53784000,0,0,11366,13287.388
16508,11367,6.392,709,66.234465,-143.587456,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,28800,0,0,0,0,0,0,28800,0,0,11367,6.392
16459,11371,3967.224,35079,66.194977,-143.129146,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,16078500,0,0,0,0,0,0,16078500,0,0,11371,3967.224
16536,11373,417.174,8625,66.241326,-143.605677,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1674900,0,0,0,0,0,0,1674900,0,0,11373,417.174
16576,11374,8.759,904,66.198375,-142.782721,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,35100,0,0,0,0,0,0,35100,0,0,11374,8.759
16457,11376,2046.812,20258,66.169596,-142.761878,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,8275500,0,0,0,0,0,0,8275500,0,0,11376,2046.812
16589,11377,5.223,654,66.201137,-142.777115,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,21600,0,0,0,0,0,0,21600,0,0,11377,5.223
16530,11378,842.21,11328,66.184317,-142.764039,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3419100,0,0,0,0,0,0,3419100,0,0,11378,842.21
16516,11380,2578.973,28678,66.194428,-142.95602,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,10432800,0,0,0,0,0,0,10432800,0,0,11380,2578.973
16627,11381,6.629,755,66.224559,-142.85434,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,27000,0,0,0,0,0,0,27000,0,0,11381,6.629
16641,11383,1.486,420,66.228643,-142.881505,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,6300,0,0,0,0,0,0,6300,0,0,11383,1.486
16638,11384,33.057,2578,66.22913,-142.889533,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,133200,0,0,0,0,0,0,133200,0,0,11384,33.057
16634,11385,29.908,1800,66.227278,-142.86562,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,119700,0,0,0,0,0,0,119700,0,0,11385,29.908
16644,11386,7.945,959,66.228804,-142.873923,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,33300,0,0,0,0,0,0,33300,0,0,11386,7.945
16649,11387,1.388,423,66.228948,-142.868693,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3600,0,0,0,0,0,0,3600,0,0,11387,1.388
16647,11388,5.273,739,66.229939,-142.886625,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,20700,0,0,0,0,0,0,20700,0,0,11388,5.273
16510,11389,12189.042,43672,66.133296,-142.107722,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,49339800,0,0,0,0,0,0,49339800,0,0,11389,12189.042
16653,11390,16.179,974,66.231448,-142.892435,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,65700,0,0,0,0,0,0,65700,0,0,11390,16.179
16614,11391,1366.067,13025,66.268597,-143.653111,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,5535000,0,0,0,0,0,0,5535000,0,0,11391,1366.067
16656,11393,51.018,3092,66.231236,-142.857457,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,207000,0,0,0,0,0,0,207000,0,0,11393,51.018
16622,11394,686.376,14580,66.226138,-142.9181,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2770200,0,0,0,0,0,0,2770200,0,0,11394,686.376
16678,11395,66.098,3322,66.239832,-142.859625,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,268200,0,0,0,0,0,0,268200,0,0,11395,66.098
16672,11396,92.863,4896,66.258,-143.160411,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,378000,0,0,0,0,0,0,378000,0,0,11396,92.863
16574,11397,11149.276,80117,66.213212,-143.009582,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,45124200,0,0,0,0,0,0,45124200,0,0,11397,11149.276
16698,11398,9.777,946,66.270177,-143.182768,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,38700,0,0,0,0,0,0,38700,0,0,11398,9.777
16696,11401,19.618,2820,66.270373,-143.188727,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,79200,0,0,0,0,0,0,79200,0,0,11401,19.618
16710,11402,120.185,3775,66.301301,-143.607568,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,484200,0,0,0,0,0,0,484200,0,0,11402,120.185
16708,11404,110.275,4423,66.274005,-143.199596,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,446400,0,0,0,0,0,0,446400,0,0,11404,110.275
16730,11405,1.699,669,66.281218,-143.215908,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,8100,0,0,0,0,0,0,8100,0,0,11405,1.699
16727,11406,54.566,2289,66.280682,-143.210532,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,220500,0,0,0,0,0,0,220500,0,0,11406,54.566
16549,11407,38806.251,93683,66.23127,-143.355544,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,157026600,0,0,0,0,0,0,157026600,0,0,11407,38806.251
16757,11408,282.94,5395,66.29096,-143.238086,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1140300,0,0,0,0,0,0,1140300,0,0,11408,282.94
16684,11409,8972.037,32029,66.267076,-143.255786,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,36309600,0,0,0,0,0,0,36309600,0,0,11409,8972.037
16373,11412,40368.335,127029,66.140997,-142.905458,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,163341000,0,0,0,0,0,0,163341000,0,0,11412,40368.335
16776,11413,9.642,888,66.298701,-143.243415,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,37800,0,0,0,0,0,0,37800,0,0,11413,9.642
16725,11415,3188.038,28830,66.300833,-143.52487,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,12904200,0,0,0,0,0,0,12904200,0,0,11415,3188.038
16797,11418,0.455,219,66.30072,-143.199762,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,900,0,0,0,0,0,0,900,0,0,11418,0.455
16795,11419,6.76,1103,66.302839,-143.243588,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,29700,0,0,0,0,0,0,29700,0,0,11419,6.76
16765,11420,521.841,10808,66.291831,-143.208547,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2115000,0,0,0,0,0,0,2115000,0,0,11420,521.841
16655,11421,11221.403,54762,66.274478,-143.507164,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,45409500,0,0,0,0,0,0,45409500,0,0,11421,11221.403
16694,11422,3063.429,29163,66.247661,-142.854517,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,12394800,0,0,0,0,0,0,12394800,0,0,11422,3063.429
16789,11423,59.627,3171,66.311038,-143.383356,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,242100,0,0,0,0,0,0,242100,0,0,11423,59.627
16822,11424,1.851,390,66.316664,-143.375446,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,7200,0,0,0,0,0,0,7200,0,0,11424,1.851
16825,11425,1.834,478,66.30994,-143.264128,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,6300,0,0,0,0,0,0,6300,0,0,11425,1.834
16819,11426,33.471,1734,66.315813,-143.365674,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,135900,0,0,0,0,0,0,135900,0,0,11426,33.471
16828,11427,0.139,150,66.310706,-143.265755,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,900,0,0,0,0,0,0,900,0,0,11427,0.139
16816,11428,44.367,1868,66.307814,-143.254807,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,178200,0,0,0,0,0,0,178200,0,0,11428,44.367
16832,11429,1.12,447,66.311313,-143.267651,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,4500,0,0,0,0,0,0,4500,0,0,11429,1.12
16804,11430,332.07,5382,66.316766,-143.408692,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1339200,0,0,0,0,0,0,1339200,0,0,11430,332.07
16813,11432,473.462,7671,66.31302,-143.338112,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1911600,0,0,0,0,0,0,1911600,0,0,11432,473.462
16440,11433,43370.277,135168,66.124008,-142.269157,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,175524300,0,0,0,0,0,0,175524300,0,0,11433,43370.277
16840,11434,7.783,835,66.313628,-143.271546,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,31500,0,0,0,0,0,0,31500,0,0,11434,7.783
16792,11435,1948.763,15967,66.3067,-143.306138,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,7892100,0,0,0,0,0,0,7892100,0,0,11435,1948.763
16848,11436,58.736,2369,66.31628,-143.271425,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,238500,0,0,0,0,0,0,238500,0,0,11436,58.736
16855,11437,16.653,1077,66.317821,-143.283413,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,66600,0,0,0,0,0,0,66600,0,0,11437,16.653
16859,11438,30.085,2530,66.318253,-143.289215,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,124200,0,0,0,0,0,0,124200,0,0,11438,30.085
16800,11439,560.672,7368,66.30205,-143.218686,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2261700,0,0,0,0,0,0,2261700,0,0,11439,560.672
16844,11441,367.065,5562,66.309708,-143.203501,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1486800,0,0,0,0,0,0,1486800,0,0,11441,367.065
16875,11442,136.045,5224,66.319431,-143.270199,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,552600,0,0,0,0,0,0,552600,0,0,11442,136.045
16890,11443,0.091,101,66.325733,-143.273177,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,900,0,0,0,0,0,0,900,0,0,11443,0.091
16868,11444,464.266,7761,66.316114,-143.240689,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1890900,0,0,0,0,0,0,1890900,0,0,11444,464.266
16880,11445,297.015,5574,66.323578,-143.305152,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1196100,0,0,0,0,0,0,1196100,0,0,11445,297.015
16888,11446,939.142,11061,66.320261,-143.206893,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3796200,0,0,0,0,0,0,3796200,0,0,11446,939.142
16894,11447,31.136,2050,66.32586,-143.24576,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,125100,0,0,0,0,0,0,125100,0,0,11447,31.136
16913,11448,3.731,551,66.331558,-143.242506,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,15300,0,0,0,0,0,0,15300,0,0,11448,3.731
16908,11449,62.338,2012,66.33021,-143.235093,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,252000,0,0,0,0,0,0,252000,0,0,11449,62.338
16877,11451,2788.727,17232,66.32688,-143.379996,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,11290500,0,0,0,0,0,0,11290500,0,0,11451,2788.727
16897,11452,521.647,9174,66.328472,-143.2629,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2106000,0,0,0,0,0,0,2106000,0,0,11452,521.647
16920,11454,1511.097,17804,66.302155,-142.793526,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,6114600,0,0,0,0,0,0,6114600,0,0,11454,1511.097
16933,11455,9.419,875,66.269841,-142.24204,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,36900,0,0,0,0,0,0,36900,0,0,11455,9.419
16923,11456,44.92,3100,66.333454,-143.237333,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,181800,0,0,0,0,0,0,181800,0,0,11456,44.92
16941,11458,16.43,1479,66.245798,-141.865325,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,68400,0,0,0,0,0,0,68400,0,0,11458,16.43
16968,11460,3.238,444,66.268022,-142.100578,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,13500,0,0,0,0,0,0,13500,0,0,11460,3.238
16969,11461,0.558,209,66.25212,-141.875029,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2700,0,0,0,0,0,0,2700,0,0,11461,0.558
16966,11462,10.317,1033,66.250399,-141.867982,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,41400,0,0,0,0,0,0,41400,0,0,11462,10.317
16954,11463,39.762,2411,66.347118,-143.261067,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,162900,0,0,0,0,0,0,162900,0,0,11463,39.762
16977,11464,3.911,507,66.353228,-143.302212,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,16200,0,0,0,0,0,0,16200,0,0,11464,3.911
16981,11466,0.951,381,66.354864,-143.311296,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3600,0,0,0,0,0,0,3600,0,0,11466,0.951
16985,11467,7.723,962,66.354136,-143.297888,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,29700,0,0,0,0,0,0,29700,0,0,11467,7.723
16971,11468,129.679,4089,66.35425,-143.330542,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,522900,0,0,0,0,0,0,522900,0,0,11468,129.679
16993,11470,27.359,1739,66.356016,-143.305061,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,108900,0,0,0,0,0,0,108900,0,0,11470,27.359
17000,11471,25.849,1433,66.357287,-143.314905,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,106200,0,0,0,0,0,0,106200,0,0,11471,25.849
17009,11472,19.499,1881,66.258182,-141.870217,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,78300,0,0,0,0,0,0,78300,0,0,11472,19.499
16943,11474,529.211,12501,66.345424,-143.268505,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2142000,0,0,0,0,0,0,2142000,0,0,11474,529.211
17002,11475,43.159,2123,66.358183,-143.319833,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,176400,0,0,0,0,0,0,176400,0,0,11475,43.159
17013,11476,6.147,756,66.359328,-143.283827,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,25200,0,0,0,0,0,0,25200,0,0,11476,6.147
17018,11477,1.917,620,66.260634,-141.875953,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,9000,0,0,0,0,0,0,9000,0,0,11477,1.917
17015,11478,16.089,977,66.261289,-141.885765,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,66600,0,0,0,0,0,0,66600,0,0,11478,16.089
17024,11479,3.96,810,66.362678,-143.319335,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,12600,0,0,0,0,0,0,12600,0,0,11479,3.96
17036,11480,2.028,477,66.365551,-143.317378,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,9000,0,0,0,0,0,0,9000,0,0,11480,2.028
17028,11481,40.79,1865,66.361644,-143.291074,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,164700,0,0,0,0,0,0,164700,0,0,11481,40.79
17010,11482,176.569,4949,66.284115,-142.217528,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,711900,0,0,0,0,0,0,711900,0,0,11482,176.569
17031,11484,45.286,1874,66.366629,-143.355013,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,184500,0,0,0,0,0,0,184500,0,0,11484,45.286
17045,11485,1.978,437,66.367081,-143.319305,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,10800,0,0,0,0,0,0,10800,0,0,11485,1.978
17049,11487,11.398,934,66.36906,-143.342749,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,45000,0,0,0,0,0,0,45000,0,0,11487,11.398
17051,11488,23.731,1505,66.36657,-143.30439,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,100800,0,0,0,0,0,0,100800,0,0,11488,23.731
17019,11489,328.571,8894,66.360918,-143.304652,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1326600,0,0,0,0,0,0,1326600,0,0,11489,328.571
16930,11490,5313.399,32120,66.343078,-143.334048,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,21498300,0,0,0,0,0,0,21498300,0,0,11490,5313.399
17058,11491,11.543,1128,66.369004,-143.321052,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,46800,0,0,0,0,0,0,46800,0,0,11491,11.543
17078,11497,11.656,1321,66.21994,-141.171041,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,45000,0,0,0,0,0,0,45000,0,0,11497,11.656
17103,11502,95.459,2492,66.288545,-141.981234,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,385200,0,0,0,0,0,0,385200,0,0,11502,95.459
17006,11503,8049.976,35744,66.34397,-143.086642,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,32583600,0,0,0,0,0,0,32583600,0,0,11503,8049.976
17134,11511,39.129,1802,66.253696,-141.438175,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,156600,0,0,0,0,0,0,156600,0,0,11511,39.129
17020,11518,3267.869,40152,66.264386,-141.925707,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,13218300,0,0,0,0,0,0,13218300,0,0,11518,3267.869
17181,11519,8.708,950,66.301925,-141.911721,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,36900,0,0,0,0,0,0,36900,0,0,11519,8.708
17143,11521,888.432,10967,66.253462,-141.393874,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3588300,0,0,0,0,0,0,3588300,0,0,11521,888.432
17219,11523,2.114,402,66.329794,-142.202298,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,8100,0,0,0,0,0,0,8100,0,0,11523,2.114
17228,11525,4.046,546,66.338533,-142.291109,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,14400,0,0,0,0,0,0,14400,0,0,11525,4.046
17097,11528,831.851,13107,66.225321,-141.171676,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3355200,0,0,0,0,0,0,3355200,0,0,11528,831.851
17203,11529,216.785,3885,66.268424,-141.409405,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,877500,0,0,0,0,0,0,877500,0,0,11529,216.785
17231,11530,16.347,1025,66.252433,-141.135603,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,66600,0,0,0,0,0,0,66600,0,0,11530,16.347
17235,11531,19.297,1227,66.340697,-142.289495,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,78300,0,0,0,0,0,0,78300,0,0,11531,19.297
17255,11532,1.944,353,66.335504,-142.162865,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,7200,0,0,0,0,0,0,7200,0,0,11532,1.944
17226,11533,425.811,8764,66.312733,-141.939036,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1721700,0,0,0,0,0,0,1721700,0,0,11533,425.811
17264,11534,0.378,152,66.344357,-142.243433,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2700,0,0,0,0,0,0,2700,0,0,11534,0.378
17199,11535,880.753,13084,66.262716,-141.34155,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,3567600,0,0,0,0,0,0,3567600,0,0,11535,880.753
17259,11536,46.219,2473,66.32105,-141.929004,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,185400,0,0,0,0,0,0,185400,0,0,11536,46.219
17283,11537,6.721,1421,66.322699,-141.914641,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,24300,0,0,0,0,0,0,24300,0,0,11537,6.721
17296,11538,1.492,441,66.324361,-141.909919,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,6300,0,0,0,0,0,0,6300,0,0,11538,1.492
17294,11539,12.307,1204,66.324324,-141.912291,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,47700,0,0,0,0,0,0,47700,0,0,11539,12.307
17267,11541,311.561,5663,66.259623,-141.123423,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,1256400,0,0,0,0,0,0,1256400,0,0,11541,311.561
17322,11543,2.507,535,66.266548,-141.101393,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,10800,0,0,0,0,0,0,10800,0,0,11543,2.507
17166,11544,8440.631,26801,66.23371,-141.085468,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,34163100,0,0,0,0,0,0,34163100,0,0,11544,8440.631
17308,11545,142.989,5040,66.327025,-141.903687,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,572400,0,0,0,0,0,0,572400,0,0,11545,142.989
17368,11546,0.286,132,66.351407,-142.055853,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,900,0,0,0,0,0,0,900,0,0,11546,0.286
17330,11547,531.162,11789,66.331083,-141.920773,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,2152800,0,0,0,0,0,0,2152800,0,0,11547,531.162
17390,11549,17.774,1860,66.373796,-142.276395,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,72900,0,0,0,0,0,0,72900,0,0,11549,17.774
17404,11551,19.443,1368,66.417444,-142.857411,5/24/1950,9/23/1950,1757,1366729.1,Little Black River,0,0,79200,0,0,0,0,0,0,79200,0,0,11551,19.443
