FID,FID_prior_,FireName,FireYear,CalcAcres,DiscDate,parentid,FID_curr_f,FireName_1,FireYear_1,CalcAcre_1,DiscDate_1,parentid_1,pairid,ac,perim_m
97,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,1,Card Street,2015,8874.600000000000400,6/15/2015 0:00:00,1849,33,8862.049999999999300,49813.220000000001000
98,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,34,309228.969999999970000,466206.140000000010000
99,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Card Street,2015,8874.600000000000400,6/15/2015 0:00:00,1849,34,12.539999999999999,2056.309999999999900
100,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,1,Card Street,2015,8874.600000000000400,6/15/2015 0:00:00,1849,34,8862.049999999999300,49813.220000000001000
101,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,35,309228.969999999970000,466206.140000000010000
102,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Card Street,2015,8874.600000000000400,6/15/2015 0:00:00,1849,35,12.539999999999999,2056.309999999999900
103,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,1,Card Street,2015,8874.600000000000400,6/15/2015 0:00:00,1849,35,8862.049999999999300,49813.220000000001000
104,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,36,317606.320000000010000,419845.770000000020000
105,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,36,84821.300000000003000,157813.079999999990000
106,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,1,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,36,484.709999999999980,15447.379999999999000
107,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,37,317606.320000000010000,419845.770000000020000
108,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,37,84821.300000000003000,157813.079999999990000
109,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,1,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,37,484.709999999999980,15447.379999999999000
110,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,38,317606.320000000010000,419845.770000000020000
111,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,38,84821.300000000003000,157813.079999999990000
112,1,Kenai,1947,318091.000000000000000,6/3/1947 0:00:00,1523,1,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,38,484.709999999999980,15447.379999999999000
113,1,Stoney,1991,8165.199999999999800,6/30/1991 0:00:00,558,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,39,7961.540000000000000,45470.370000000003000
114,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,39,6386.409999999999900,49218.440000000002000
115,1,Stoney,1991,8165.199999999999800,6/30/1991 0:00:00,558,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,39,203.669999999999990,6473.449999999999800
116,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,40,13636.030000000001000,60688.500000000000000
117,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,40,6162.149999999999600,50206.010000000002000
118,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,40,427.930000000000010,10914.790000000001000
119,1,ANI-SE 30,1981,43378.300000000003000,6/18/1981 0:00:00,625,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,41,34339.860000000001000,105506.690000000000000
120,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Timber Creek,2016,9411.100000000000400,7/14/2016 0:00:00,2076,41,372.600000000000020,16590.820000000000000
121,1,ANI-SE 30,1981,43378.300000000003000,6/18/1981 0:00:00,625,1,Timber Creek,2016,9411.100000000000400,7/14/2016 0:00:00,2076,41,9038.459999999999100,31854.570000000000000
122,1,TIMBER,1993,13962.700000000001000,5/30/1993 0:00:00,1229,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,42,13787.059999999999000,41198.870000000003000
123,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Doestock Creek,2013,29098.900000000001000,5/30/2013 0:00:00,1841,42,28923.470000000001000,53360.349999999999000
124,1,TIMBER,1993,13962.700000000001000,5/30/1993 0:00:00,1229,1,Doestock Creek,2013,29098.900000000001000,5/30/2013 0:00:00,1841,42,175.599999999999990,7514.810000000000400
125,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,43,13636.030000000001000,60688.500000000000000
126,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,43,6162.149999999999600,50206.010000000002000
127,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,43,427.930000000000010,10914.790000000001000
128,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,44,13636.030000000001000,60688.500000000000000
129,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,44,6162.149999999999600,50206.010000000002000
130,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,44,427.930000000000010,10914.790000000001000
131,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,45,13636.030000000001000,60688.500000000000000
132,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,45,6162.149999999999600,50206.010000000002000
133,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,1,Can Creek,2013,6590.100000000000400,7/28/2013 0:00:00,201,45,427.930000000000010,10914.790000000001000
134,1,TIMBER,1993,13962.700000000001000,5/30/1993 0:00:00,1229,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,46,13787.059999999999000,41198.870000000003000
135,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Doestock Creek,2013,29098.900000000001000,5/30/2013 0:00:00,1841,46,28923.470000000001000,53360.349999999999000
136,1,TIMBER,1993,13962.700000000001000,5/30/1993 0:00:00,1229,1,Doestock Creek,2013,29098.900000000001000,5/30/2013 0:00:00,1841,46,175.599999999999990,7514.810000000000400
137,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,47,13451.080000000000000,60906.370000000003000
138,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,47,201196.170000000010000,304854.770000000020000
139,1,SPARREVOHN #3,1957,14064.000000000000000,6/8/1957 0:00:00,83,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,47,612.880000000000000,9078.950000000000700
140,1,VICTORIA,1972,3863.599999999999900,7/13/1972 0:00:00,669,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,48,292.980000000000020,5152.739999999999800
141,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Doestock Creek,2013,29098.900000000001000,5/30/2013 0:00:00,1841,48,25528.459999999999000,75884.630000000005000
142,1,VICTORIA,1972,3863.599999999999900,7/13/1972 0:00:00,669,1,Doestock Creek,2013,29098.900000000001000,5/30/2013 0:00:00,1841,48,3570.610000000000100,24599.860000000001000
143,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Ophir Creek,2015,30928.400000000001000,6/23/2015 0:00:00,1947,49,27432.200000000001000,115422.000000000000000
144,1,Discovery South,2008,3496.300000000000200,7/6/2008 0:00:00,1722,1,Ophir Creek,2015,30928.400000000001000,6/23/2015 0:00:00,1947,49,3496.369999999999900,17501.939999999999000
145,1,Hoholitna,2002,1902.700000000000000,6/22/2002 0:00:00,1119,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,50,1585.420000000000100,11761.580000000000000
146,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Hoholitna,2009,8617.200000000000700,5/26/2009 0:00:00,387,50,8299.930000000000300,45843.099999999999000
147,1,Hoholitna,2002,1902.700000000000000,6/22/2002 0:00:00,1119,1,Hoholitna,2009,8617.200000000000700,5/26/2009 0:00:00,387,50,317.329999999999980,5316.960000000000000
148,1,Hoholitna,2002,1902.700000000000000,6/22/2002 0:00:00,1119,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,51,1585.420000000000100,11761.580000000000000
149,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Hoholitna,2009,8617.200000000000700,5/26/2009 0:00:00,387,51,8299.930000000000300,45843.099999999999000
150,1,Hoholitna,2002,1902.700000000000000,6/22/2002 0:00:00,1119,1,Hoholitna,2009,8617.200000000000700,5/26/2009 0:00:00,387,51,317.329999999999980,5316.960000000000000
151,1,Hoholitna,2009,8617.200000000000700,5/26/2009 0:00:00,387,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,52,8484.350000000000400,45436.989999999998000
152,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Hoholitna,2013,2829.300000000000200,6/26/2013 0:00:00,1790,52,2696.469999999999800,20268.200000000001000
153,1,Hoholitna,2009,8617.200000000000700,5/26/2009 0:00:00,387,1,Hoholitna,2013,2829.300000000000200,6/26/2013 0:00:00,1790,52,132.910000000000000,3949.840000000000100
154,1,Hoholitna,2002,1902.700000000000000,6/22/2002 0:00:00,1119,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,53,978.720000000000030,14584.900000000000000
155,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Hoholitna,2013,2829.300000000000200,6/26/2013 0:00:00,1790,53,1905.349999999999900,18605.689999999999000
156,1,Hoholitna,2002,1902.700000000000000,6/22/2002 0:00:00,1119,1,Hoholitna,2013,2829.300000000000200,6/26/2013 0:00:00,1790,53,924.029999999999970,9094.100000000000400
157,1,HOLOKUK #1,1957,1194.800000000000000,6/14/1957 0:00:00,415,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,54,1155.559999999999900,11071.110000000001000
158,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Oskawalik River,2015,2049.099999999999900,6/19/2015 0:00:00,1892,54,2009.890000000000100,33523.919999999998000
159,1,HOLOKUK #1,1957,1194.800000000000000,6/14/1957 0:00:00,415,1,Oskawalik River,2015,2049.099999999999900,6/19/2015 0:00:00,1892,54,39.229999999999997,2505.900000000000100
160,1,HOLOKUK #1,1957,1194.800000000000000,6/14/1957 0:00:00,415,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,55,1155.559999999999900,11071.110000000001000
161,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Oskawalik River,2015,2049.099999999999900,6/19/2015 0:00:00,1892,55,2009.890000000000100,33523.919999999998000
162,1,HOLOKUK #1,1957,1194.800000000000000,6/14/1957 0:00:00,415,1,Oskawalik River,2015,2049.099999999999900,6/19/2015 0:00:00,1892,55,39.229999999999997,2505.900000000000100
163,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,56,201766.019999999990000,304197.280000000030000
164,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Why Lake,2015,42766.900000000001000,6/19/2015 0:00:00,2094,56,42723.830000000002000,162477.780000000000000
165,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,1,Why Lake,2015,42766.900000000001000,6/19/2015 0:00:00,2094,56,43.020000000000003,2761.790000000000000
166,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,57,201766.019999999990000,304197.280000000030000
167,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Why Lake,2015,42766.900000000001000,6/19/2015 0:00:00,2094,57,42723.830000000002000,162477.780000000000000
168,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,1,Why Lake,2015,42766.900000000001000,6/19/2015 0:00:00,2094,57,43.020000000000003,2761.790000000000000
169,1,ANI-SE 25,1981,57593.699999999997000,6/17/1981 0:00:00,595,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,58,53808.580000000002000,126991.960000000010000
170,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,BUCK MTN.,1997,5058.899999999999600,7/21/1997 0:00:00,963,58,1273.780000000000000,16071.180000000000000
171,1,ANI-SE 25,1981,57593.699999999997000,6/17/1981 0:00:00,595,1,BUCK MTN.,1997,5058.899999999999600,7/21/1997 0:00:00,963,58,3785.139999999999900,22152.770000000000000
172,1,POLE,1993,11538.100000000000000,7/19/1993 0:00:00,18,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,59,10325.480000000000000,66966.000000000000000
173,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Whitefish Lake 1,2015,67777.300000000003000,5/31/2015 0:00:00,1989,59,66564.660000000003000,215863.130000000000000
174,1,POLE,1993,11538.100000000000000,7/19/1993 0:00:00,18,1,Whitefish Lake 1,2015,67777.300000000003000,5/31/2015 0:00:00,1989,59,1212.599999999999900,22420.529999999999000
175,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,60,5652.050000000000200,22708.740000000002000
176,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,60,41527.309999999998000,281561.989999999990000
177,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,60,100.930000000000010,9384.350000000000400
178,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,61,1947.500000000000000,34001.250000000000000
179,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,61,200678.290000000010000,320588.270000000020000
180,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,61,1130.750000000000000,25108.349999999999000
181,1,POLE,1993,11538.100000000000000,7/19/1993 0:00:00,18,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,62,10325.480000000000000,66966.000000000000000
182,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Whitefish Lake 1,2015,67777.300000000003000,5/31/2015 0:00:00,1989,62,66564.660000000003000,215863.130000000000000
183,1,POLE,1993,11538.100000000000000,7/19/1993 0:00:00,18,1,Whitefish Lake 1,2015,67777.300000000003000,5/31/2015 0:00:00,1989,62,1212.599999999999900,22420.529999999999000
184,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,63,5652.050000000000200,22708.740000000002000
185,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,63,41527.309999999998000,281561.989999999990000
186,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,63,100.930000000000010,9384.350000000000400
187,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,64,1947.500000000000000,34001.250000000000000
188,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,64,200678.290000000010000,320588.270000000020000
189,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,64,1130.750000000000000,25108.349999999999000
190,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,65,1947.500000000000000,34001.250000000000000
191,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,65,200678.290000000010000,320588.270000000020000
192,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,65,1130.750000000000000,25108.349999999999000
193,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,66,5652.050000000000200,22708.740000000002000
194,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,66,41527.309999999998000,281561.989999999990000
195,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,66,100.930000000000010,9384.350000000000400
196,1,SLEETMUTE FIRES,1957,163827.100000000010000,6/7/1957 0:00:00,1347,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,67,163819.910000000000000,119707.600000000010000
197,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Lake,2009,2908.699999999999800,5/25/2009 0:00:00,1531,67,2901.579999999999900,30066.110000000001000
198,1,SLEETMUTE FIRES,1957,163827.100000000010000,6/7/1957 0:00:00,1347,1,Big Lake,2009,2908.699999999999800,5/25/2009 0:00:00,1531,67,7.190000000000000,660.029999999999970
199,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,68,1947.500000000000000,34001.250000000000000
200,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,68,200678.290000000010000,320588.270000000020000
201,1,GAGARYAH 2,1994,3078.300000000000200,6/13/1994 0:00:00,273,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,68,1130.750000000000000,25108.349999999999000
202,1,SLEETMUTE FIRES,1957,163827.100000000010000,6/7/1957 0:00:00,1347,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,69,162818.959999999990000,130003.750000000000000
203,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Basket Creek #2,2015,1035.599999999999900,6/20/2015 0:00:00,1874,69,27.539999999999999,2055.770000000000000
204,1,SLEETMUTE FIRES,1957,163827.100000000010000,6/7/1957 0:00:00,1347,1,Basket Creek #2,2015,1035.599999999999900,6/20/2015 0:00:00,1874,69,1008.130000000000000,12518.969999999999000
205,1,CROOKED CREEK SE-20,1959,79754.000000000000000,8/9/1959 0:00:00,810,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,70,78556.820000000007000,103384.039999999990000
206,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,VREELAND,1967,3320.300000000000200,5/29/1967 0:00:00,53,70,2123.059999999999900,15215.410000000000000
207,1,CROOKED CREEK SE-20,1959,79754.000000000000000,8/9/1959 0:00:00,810,1,VREELAND,1967,3320.300000000000200,5/29/1967 0:00:00,53,70,1197.200000000000000,10883.230000000000000
208,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,71,5652.050000000000200,22708.740000000002000
209,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,71,41527.309999999998000,281561.989999999990000
210,1,WATER,1971,5753.000000000000000,6/26/1971 0:00:00,785,1,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,71,100.930000000000010,9384.350000000000400
211,1,SWIFT,1993,29311.700000000001000,7/12/1993 0:00:00,305,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,72,28806.860000000001000,105831.110000000000000
212,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,72,201304.220000000000000,306844.549999999990000
213,1,SWIFT,1993,29311.700000000001000,7/12/1993 0:00:00,305,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,72,504.819999999999990,7185.239999999999800
214,1,CROOKED CREEK SE-20,1959,79754.000000000000000,8/9/1959 0:00:00,810,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,73,78640.779999999999000,96320.679999999993000
215,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Oskawalik,2009,4802.399999999999600,5/25/2009 0:00:00,228,73,3689.230000000000000,27277.930000000000000
216,1,CROOKED CREEK SE-20,1959,79754.000000000000000,8/9/1959 0:00:00,810,1,Oskawalik,2009,4802.399999999999600,5/25/2009 0:00:00,228,73,1113.250000000000000,10062.110000000001000
217,1,Chakina,2009,56413.400000000001000,7/2/2009 0:00:00,288,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,74,38432.760000000002000,162616.950000000010000
218,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Steamboat Creek,2016,19719.000000000000000,7/15/2016 0:00:00,2032,74,1738.099999999999900,23104.070000000000000
219,1,Chakina,2009,56413.400000000001000,7/2/2009 0:00:00,288,1,Steamboat Creek,2016,19719.000000000000000,7/15/2016 0:00:00,2032,74,17980.930000000000000,78496.630000000005000
220,1,GAGARYAH 3,1994,4349.199999999999800,6/14/1994 0:00:00,253,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,75,2157.239999999999800,23142.799999999999000
221,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,75,199617.130000000000000,310398.940000000000000
222,1,GAGARYAH 3,1994,4349.199999999999800,6/14/1994 0:00:00,253,1,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,75,2191.920000000000100,12708.930000000000000
223,1,ROUND,1990,50001.199999999997000,7/2/1990 0:00:00,254,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,76,48644.690000000002000,164381.970000000000000
224,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Gagaryah #2,2009,19690.099999999999000,7/3/2009 0:00:00,1597,76,18333.759999999998000,49328.949999999997000
225,1,ROUND,1990,50001.199999999997000,7/2/1990 0:00:00,254,1,Gagaryah #2,2009,19690.099999999999000,7/3/2009 0:00:00,1597,76,1356.500000000000000,16857.340000000000000
226,1,CROOKED CREEK SE-20,1959,79754.000000000000000,8/9/1959 0:00:00,810,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,77,74917.089999999997000,99077.220000000001000
227,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,EIGHT MILE,1990,12660.299999999999000,7/24/1990 0:00:00,1714,77,7823.359999999999700,41774.910000000003000
228,1,CROOKED CREEK SE-20,1959,79754.000000000000000,8/9/1959 0:00:00,810,1,EIGHT MILE,1990,12660.299999999999000,7/24/1990 0:00:00,1714,77,4836.930000000000300,17690.700000000001000
229,1,MANY LAKES,1997,52879.000000000000000,7/21/1997 0:00:00,1146,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,78,52861.989999999998000,94191.380000000005000
230,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,78,55686.930000000000000,123166.190000000000000
231,1,MANY LAKES,1997,52879.000000000000000,7/21/1997 0:00:00,1146,1,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,78,17.039999999999999,1174.809999999999900
232,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,79,352339.039999999980000,247334.660000000000000
233,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,79,53692.209999999999000,116882.520000000000000
234,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,1,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,79,2011.750000000000000,19884.049999999999000
235,1,STONEY RIVER,1959,7904.600000000000400,6/22/1959 0:00:00,122,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,80,4814.710000000000000,23792.720000000001000
236,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,80,489601.010000000010000,427293.000000000000000
237,1,STONEY RIVER,1959,7904.600000000000400,6/22/1959 0:00:00,122,1,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,80,3089.920000000000100,25907.000000000000000
238,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,81,352339.039999999980000,247334.660000000000000
239,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,81,53692.209999999999000,116882.520000000000000
240,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,1,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,81,2011.750000000000000,19884.049999999999000
241,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,82,491549.969999999970000,441259.669999999980000
242,1,STONY RIVER,1981,1141.000000000000000,6/17/1981 0:00:00,648,1,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,82,1140.970000000000000,17025.830000000002000
243,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,83,342873.140000000010000,261787.709999999990000
244,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Talbiksok,2005,82123.000000000000000,8/2/2005 0:00:00,73,83,70645.320000000007000,162348.470000000000000
245,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,1,Talbiksok,2005,82123.000000000000000,8/2/2005 0:00:00,73,83,11477.650000000000000,55653.709999999999000
246,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,84,354258.190000000000000,240083.040000000010000
247,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,MANY LAKES,1997,52879.000000000000000,7/21/1997 0:00:00,1146,84,52786.430000000000000,95308.960000000006000
248,1,PAIMIUT,1954,354350.799999999990000,6/15/1954 0:00:00,915,1,MANY LAKES,1997,52879.000000000000000,7/21/1997 0:00:00,1146,84,92.609999999999999,3722.869999999999900
249,1,GORKEY,1972,10084.600000000000000,7/8/1972 0:00:00,1694,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,85,9528.829999999999900,57011.139999999999000
