FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
30,88,2_+13791+3084,6, , , , , ,215, ,0,7,90,53, ,0, ,0,8, ,375,0, ,0, ,0,0,0,103,8,0,89,5, ,0,0,0,0,0,9,2765,5,1,64.295833329999994,150027,-150.027993700000000,8/4/2009 0:00:00,2009,242,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
31,96,2_+13792+3084,25, , , , , ,167, ,0,20,122,80, ,0, ,0,0, ,384,0, ,3, ,0,0,5,86,5,0,61,0, ,0,0,3,0,0,9,1836,2,1,64.295833329999994,150008,-150.008780300000010,8/4/2009 0:00:00,2009,412,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
32,21,2_+13781+3083,0, , , , , ,31, ,0,1,172,174, ,0, ,0,0, ,9,0, ,0, ,0,0,0,55,65,0,444,9, ,0,1,1,0,0,9,4259,5,1,64.304166660000007,150265,-150.265532900000010,8/2/2009 0:00:00,2009,961,59,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
33,21,2_+13781+3083,0, , , , , ,31, ,0,1,172,174, ,0, ,0,0, ,9,0, ,0, ,0,0,0,55,65,0,444,9, ,0,1,1,0,0,9,4259,5,1,64.304166660000007,150265,-150.265532900000010,8/2/2009 0:00:00,2009,961,60,0,0,1177,CLEAR CREEK,1968,95730.199999999997000,11/1/1968 0:00:00,1968/11/01 14:00,0.000000000000000, ,Digitized,Image, ,3/7/2008 0:00:00,Digitized from 1974 Landsat image P78 R15 and 1979 Landsat image P77 R15.  Northern end of fire burned over in 1974.  Exact northern boundary unknown.,26136,No,Yes, , , ,Z83, , , , ,0.000000000000000,94000.000000000000000,0,0, ,FAI, ,64.000000000000000,-150.199999999999990, , ,FED, ,7/23/1968 0:00:00,0.000000000000000,,0.000000000000000,,, , , ,LIGHTNING, , , ,0.071486353000000,2.245354062000000,1,MintoFlatsS
34,26,2_+13782+3083,0, , , , , ,107, ,0,2,144,43, ,3, ,2,4, ,4,0, ,1, ,1,0,55,23,72,2,470,20, ,0,1,6,0,0,8,162,6,1,64.304166660000007,150246,-150.246313700000000,8/3/2009 0:00:00,2009,120,59,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
35,26,2_+13782+3083,0, , , , , ,107, ,0,2,144,43, ,3, ,2,4, ,4,0, ,1, ,1,0,55,23,72,2,470,20, ,0,1,6,0,0,8,162,6,1,64.304166660000007,150246,-150.246313700000000,8/3/2009 0:00:00,2009,120,60,0,0,1177,CLEAR CREEK,1968,95730.199999999997000,11/1/1968 0:00:00,1968/11/01 14:00,0.000000000000000, ,Digitized,Image, ,3/7/2008 0:00:00,Digitized from 1974 Landsat image P78 R15 and 1979 Landsat image P77 R15.  Northern end of fire burned over in 1974.  Exact northern boundary unknown.,26136,No,Yes, , , ,Z83, , , , ,0.000000000000000,94000.000000000000000,0,0, ,FAI, ,64.000000000000000,-150.199999999999990, , ,FED, ,7/23/1968 0:00:00,0.000000000000000,,0.000000000000000,,, , , ,LIGHTNING, , , ,0.071486353000000,2.245354062000000,1,MintoFlatsS
36,31,2_+13783+3083,0, , , , , ,87, ,0,1,60,19, ,0, ,0,0, ,6,0, ,1, ,0,0,70,30,44,3,625,13, ,0,0,1,0,0,8,241,6,1,64.304166660000007,150227,-150.227094400000000,8/2/2009 0:00:00,2009,192,59,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
37,31,2_+13783+3083,0, , , , , ,87, ,0,1,60,19, ,0, ,0,0, ,6,0, ,1, ,0,0,70,30,44,3,625,13, ,0,0,1,0,0,8,241,6,1,64.304166660000007,150227,-150.227094400000000,8/2/2009 0:00:00,2009,192,60,0,0,1177,CLEAR CREEK,1968,95730.199999999997000,11/1/1968 0:00:00,1968/11/01 14:00,0.000000000000000, ,Digitized,Image, ,3/7/2008 0:00:00,Digitized from 1974 Landsat image P78 R15 and 1979 Landsat image P77 R15.  Northern end of fire burned over in 1974.  Exact northern boundary unknown.,26136,No,Yes, , , ,Z83, , , , ,0.000000000000000,94000.000000000000000,0,0, ,FAI, ,64.000000000000000,-150.199999999999990, , ,FED, ,7/23/1968 0:00:00,0.000000000000000,,0.000000000000000,,, , , ,LIGHTNING, , , ,0.071486353000000,2.245354062000000,1,MintoFlatsS
38,36,2_+13784+3083,0, , , , , ,18, ,0,0,28,0, ,0, ,0,1, ,49,0, ,0, ,0,0,6,14,5,0,837,0, ,0,0,0,0,0,8,313,6,1,64.304166660000007,150207,-150.207875199999990,8/2/2009 0:00:00,2009,494,5,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
39,56,2_+13787+3083,102, , , , , ,0, ,0,0,137,0, ,0, ,0,1, ,4,0, ,0, ,0,0,2,0,1,0,702,0, ,0,0,0,4,7,9,1538,5,1,64.304166660000007,150150,-150.150217500000000,8/3/2009 0:00:00,2009,950,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
40,64,2_+13788+3083,0, , , , , ,0, ,0,0,290,0, ,0, ,0,0, ,4,0, ,0, ,0,0,2,5,23,0,626,6, ,0,2,0,0,0,9,1876,6,1,64.304166660000007,150130,-150.130998299999990,8/3/2009 0:00:00,2009,1152,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
41,71,2_+13789+3083,3, , , , , ,0, ,0,0,74,0, ,0, ,0,0, ,19,0, ,2, ,0,0,23,3,20,1,804,8, ,0,1,0,0,0,9,1837,6,1,64.304166660000007,150111,-150.111779100000010,8/4/2009 0:00:00,2009,1150,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
42,79,2_+13790+3083,9, , , , , ,65, ,0,0,164,0, ,0, ,0,6, ,6,0, ,0, ,0,0,22,3,17,0,604,65, ,0,0,1,0,0,9,5380,2,1,64.304166660000007,150092,-150.092559900000000,8/4/2009 0:00:00,2009,1209,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
43,87,2_+13791+3083,0, , , , , ,76, ,0,0,245,20, ,0, ,0,39, ,3,0, ,0, ,0,0,8,6,35,8,385,105, ,0,2,31,0,0,9,5380,2,1,64.304166660000007,150073,-150.073340599999990,8/4/2009 0:00:00,2009,1209,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
44,95,2_+13792+3083,0, , , , , ,180, ,0,0,186,24, ,0, ,0,21, ,107,0, ,0, ,0,0,0,36,11,0,274,102, ,0,1,19,0,0,9,1117,6,1,64.304166660000007,150054,-150.054121400000010,8/4/2009 0:00:00,2009,1148,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
45,104,2_+13793+3083,0, , , , , ,201, ,0,16,152,87, ,0, ,0,0, ,262,0, ,0, ,0,0,1,133,8,0,58,23, ,0,0,17,0,0,9,2993,6,1,64.304166660000007,150034,-150.034902200000000,8/4/2009 0:00:00,2009,1148,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
46,113,2_+13794+3083,10, , , , , ,215, ,0,12,181,35, ,0, ,0,3, ,257,0, ,7, ,1,0,4,98,0,4,131,1, ,0,0,0,0,0,9,1811,6,1,64.304166660000007,150015,-150.015682900000000,8/4/2009 0:00:00,2009,1148,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
47,123,2_+13795+3083,36, , , , , ,108, ,0,13,89,112, ,0, ,0,1, ,141,0, ,1, ,0,0,0,33,8,0,400,0, ,0,0,17,0,0,9,1765,5,1,64.304166660000007,149996,-149.996463699999990,8/4/2009 0:00:00,2009,1122,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
48,132,2_+13796+3083,0, , , , , ,181, ,0,1,77,6, ,0, ,0,0, ,404,0, ,0, ,0,0,0,45,77,0,144,0, ,0,0,26,0,0,9,1580,5,1,64.304166660000007,149977,-149.977244500000010,8/4/2009 0:00:00,2009,905,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
49,141,2_+13797+3083,0, , , , , ,229, ,0,23,56,58, ,0, ,0,1, ,344,0, ,1, ,0,0,0,19,162,0,12,1, ,0,0,55,0,0,9,1293,5,1,64.304166660000007,149958,-149.958025300000000,8/4/2009 0:00:00,2009,298,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
50,30,2_+13783+3082,0, , , , , ,31, ,0,0,113,5, ,0, ,0,0, ,2,0, ,0, ,0,0,18,30,18,0,732,4, ,0,2,4,0,0,9,1338,6,1,64.312499990000006,150272,-150.272518400000000,8/1/2009 0:00:00,2009,660,59,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
51,30,2_+13783+3082,0, , , , , ,31, ,0,0,113,5, ,0, ,0,0, ,2,0, ,0, ,0,0,18,30,18,0,732,4, ,0,2,4,0,0,9,1338,6,1,64.312499990000006,150272,-150.272518400000000,8/1/2009 0:00:00,2009,660,60,0,0,1177,CLEAR CREEK,1968,95730.199999999997000,11/1/1968 0:00:00,1968/11/01 14:00,0.000000000000000, ,Digitized,Image, ,3/7/2008 0:00:00,Digitized from 1974 Landsat image P78 R15 and 1979 Landsat image P77 R15.  Northern end of fire burned over in 1974.  Exact northern boundary unknown.,26136,No,Yes, , , ,Z83, , , , ,0.000000000000000,94000.000000000000000,0,0, ,FAI, ,64.000000000000000,-150.199999999999990, , ,FED, ,7/23/1968 0:00:00,0.000000000000000,,0.000000000000000,,, , , ,LIGHTNING, , , ,0.071486353000000,2.245354062000000,1,MintoFlatsS
52,35,2_+13784+3082,0, , , , , ,85, ,0,0,69,3, ,0, ,0,0, ,11,0, ,3, ,0,0,36,14,5,1,729,4, ,0,0,1,0,0,9,1746,6,1,64.312499990000006,150253,-150.253293399999990,8/2/2009 0:00:00,2009,567,5,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
53,41,2_+13785+3082,0, , , , , ,51, ,0,0,23,0, ,0, ,0,0, ,109,0, ,2, ,0,0,6,45,1,0,724,0, ,0,0,0,0,0,9,1484,6,1,64.312499990000006,150234,-150.234068400000010,8/2/2009 0:00:00,2009,567,5,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
54,48,2_+13786+3082,32, , , , , ,134, ,0,0,52,0, ,0, ,0,0, ,154,0, ,0, ,0,0,12,17,0,0,557,0, ,0,0,0,0,0,9,1186,6,1,64.312499990000006,150214,-150.214843300000010,8/2/2009 0:00:00,2009,608,5,0,0,259,Kantishna River,2009,31338.400000000001000,8/5/2009 0:00:00,2009/08/05 03:00,31338.400000000001000, ,Image Analysis,Other, ,8/5/2009 0:00:00,FireHawk IR,32343,No,Yes,155, , ,EW8C,931155, , , ,0.000000000000000,31338.400000000001000,0,0,AFS,TAD,LIMITED,64.000000000000000,-150.500000000000000,Kantishna River B-1, ,STA,L&W,5/23/2009 0:00:00,2.000000000000000,5/23/2009 0:00:00,2.000000000000000,,9/25/2009 0:00:00, ,Black Spruce,Lightning - WFU,Lightning,0-25,East,0-500,0.023549541000000,1.151104939000000,1,MintoFlatsS
55,63,2_+13788+3082,136, , , , , ,0, ,0,0,45,13, ,0, ,0,0, ,53,0, ,0, ,0,1,28,1,2,1,663,1, ,0,0,1,9,6,8,615,2,1,64.312499990000006,150176,-150.176393200000010,8/4/2009 0:00:00,2009,1211,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
56,70,2_+13789+3082,67, , , , , ,0, ,0,0,170,0, ,0, ,0,0, ,4,0, ,0, ,0,2,3,5,13,0,679,18, ,0,0,0,0,1,9,403,2,1,64.312499990000006,150157,-150.157168200000000,8/5/2009 0:00:00,2009,922,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
57,78,2_+13790+3082,0, , , , , ,0, ,0,0,213,0, ,0, ,0,0, ,6,0, ,1, ,0,0,4,1,4,0,724,7, ,0,0,0,0,0,9,403,2,1,64.312499990000006,150137,-150.137943200000000,8/5/2009 0:00:00,2009,922,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
58,86,2_+13791+3082,0, , , , , ,59, ,0,0,96,1, ,0, ,0,0, ,4,0, ,0, ,0,0,4,1,9,0,751,22, ,0,0,13,0,0,9,584,6,1,64.312499990000006,150118,-150.118718100000000,8/4/2009 0:00:00,2009,1149,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
59,94,2_+13792+3082,0, , , , , ,112, ,0,1,221,40, ,0, ,0,22, ,7,0, ,0, ,0,0,5,66,2,0,401,36, ,0,0,45,0,0,9,802,6,1,64.312499990000006,150099,-150.099493099999990,8/4/2009 0:00:00,2009,1149,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
60,103,2_+13793+3082,0, , , , , ,217, ,0,0,349,45, ,0, ,0,17, ,1,0, ,0, ,0,0,10,9,2,0,190,45, ,0,0,75,0,0,9,584,6,1,64.312499990000006,150080,-150.080267999999990,8/4/2009 0:00:00,2009,1149,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
61,112,2_+13794+3082,0, , , , , ,351, ,0,2,149,38, ,0, ,0,0, ,37,0, ,0, ,0,0,9,83,0,0,203,16, ,0,0,75,0,0,9,8947,2,1,64.312499990000006,150061,-150.061043000000010,8/4/2009 0:00:00,2009,1208,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
